# Source: Manual Técnico SIFEN v150, Tabla 2.1 (DEPARTAMENTOS, DISTRITOS Y CIUDADES)
# Original file: CODIGO DE REFERENCIA GEOGRAFICA.xlsx (DNIT 2023)
# Generated by: scripts/generate_geo_catalogs.py
codigo,nombre,nombre_display,codigo_padre,activo
2064,APARYPY,APARYPY,41,1
2065,ARROZAL 21,ARROZAL 21,41,1
2066,COSTA ALEGRE,COSTA ALEGRE,41,1
2067,ENSENADA,ENSENADA,41,1
2068,ESTANCIA AMARILLA,ESTANCIA AMARILLA,41,1
2069,ESTANCIA FLORIDA,ESTANCIA FLORIDA,41,1
2070,ESTANCIA INVERNADA,ESTANCIA INVERNADA,41,1
2071,ESTANCIA LOZA,ESTANCIA LOZA,41,1
2072,ESTANCIA MORAGA CUE,ESTANCIA MORAGA CUE,41,1
2073,ESTANCIA SANTA MARIA,ESTANCIA SANTA MARIA,41,1
2074,ISLA FLORIDA,ISLA FLORIDA,41,1
2075,ISLA GUAZU,ISLA GUAZU,41,1
2076,JHOYBATY,JHOYBATY,41,1
2077,LOMA VERDE,LOMA VERDE,41,1
2078,MOMPOX,MOMPOX,41,1
2079,PEDRO JUAN CABALLERO,PEDRO JUAN CABALLERO,41,1
2080,POTRERO,POTRERO,41,1
2081,RETIRO SIMEON,RETIRO SIMEON,41,1
2082,ROSADO RUGUA,ROSADO RUGUA,41,1
2083,SAN JOSE,SAN JOSE,41,1
2084,SANTA RECALIA,SANTA RECALIA,41,1
2085,SANTA ROSA,SANTA ROSA,41,1
2086,VILLA LAS MERCEDES,VILLA LAS MERCEDES,41,1
2087,VALENZUELA,VALENZUELA,42,1
2088,CANGIO FLECHA,CANGIO FLECHA,42,1
2089,CERRO,CERRO,42,1
2090,CERRO PER,CERRO PER,42,1
2091,COL.STICA,COL.STICA,42,1
2092,COL.TTE.E.MONTANIA,COL.TTE.E.MONTANIA,42,1
2093,CURUPAYTY,CURUPAYTY,42,1
2094,ESTANCIA LLAMOSAS,ESTANCIA LLAMOSAS,42,1
2095,GRAL.DIAZ,GRAL.DIAZ,42,1
2096,GUAZU CUA,GUAZU CUA,42,1
2097,ITA MOROTI,ITA MOROTI,42,1
2098,LOMA JHOVY,LOMA JHOVY,42,1
2099,LOMA VERDE,LOMA VERDE,42,1
2100,MCAL.LOPEZ,MCAL.LOPEZ,42,1
2101,POTRERITO,POTRERITO,42,1
2102,POTRERO COCULTO,POTRERO COCULTO,42,1
2103,POTRERO PUCU,POTRERO PUCU,42,1
2104,POTRERO YACAREY,POTRERO YACAREY,42,1
2105,ROA CUE,ROA CUE,42,1
2106,ROSADO CARAPE,ROSADO CARAPE,42,1
2107,ROSADO YBATE,ROSADO YBATE,42,1
2108,SAN  FRANCISCO,SAN  FRANCISCO,42,1
2109,TACUATY,TACUATY,42,1
2110,VALENZUELA (MUNICIPIO),VALENZUELA (MUNICIPIO),42,1
2111,LOMA GRANDE,LOMA GRANDE,43,1
2112,ALFONSO CENTRAL,ALFONSO CENTRAL,43,1
2113,ALFONSO TRANQUERA,ALFONSO TRANQUERA,43,1
2114,ESTANCIA GAZORY,ESTANCIA GAZORY,43,1
2115,SAN ANTONIO,SAN ANTONIO,43,1
2116,SAN ISIDRO,SAN ISIDRO,43,1
2117,SAN JOSE OBRERO,SAN JOSE OBRERO,43,1
2118,SAN JUAN,SAN JUAN,43,1
2119,SANTO DOMINGO,SANTO DOMINGO,43,1
2120,BARRIO DEL CARMEN,BARRIO DEL CARMEN,214,1
2121,CAMPO SMITH - KENNEDY,CAMPO SMITH - KENNEDY,214,1
2122,COL. ESPERANZA,COL. ESPERANZA,214,1
2123,COL. PIRAY,COL. PIRAY,214,1
2124,COL. SAN MARCOS,COL. SAN MARCOS,214,1
2125,CIA.LLANES,CIA.LLANES,214,1
2126,CIA. RIO NEGRO,CIA. RIO NEGRO,214,1
2127,EST.KENNEDY,EST.KENNEDY,214,1
2128,EST.SAN MARCOS,EST.SAN MARCOS,214,1
2129,ESTERO LAGUNA PERO,ESTERO LAGUNA PERO,214,1
2130,ESTERO PE,ESTERO PE,214,1
2131,ESTERO YHAGUY,ESTERO YHAGUY,214,1
2132,SAN JOSE OBRERO,SAN JOSE OBRERO,44,1
2133,CIA. ALFONSO TRANQUERA,CIA. ALFONSO TRANQUERA,44,1
2134,EST. GAZORY,EST. GAZORY,44,1
2135,EST. LA JOSEFINA,EST. LA JOSEFINA,44,1
2136,EST. NANDY-PAY,EST. NANDY-PAY,44,1
2137,ESTERO TOBATIRY,ESTERO TOBATIRY,44,1
2138,BARRIO ESTACION,BARRIO ESTACION,45,1
2139,CAAZAPAMI,CAAZAPAMI,45,1
2140,CAROVENI NUEVO,CAROVENI NUEVO,45,1
2141,CAROVENI VIEJO,CAROVENI VIEJO,45,1
2142,CANADA,CAÑADA,45,1
2143,CERRO PELADO,CERRO PELADO,45,1
2144,COL. 14 DE MAYO,COL. 14 DE MAYO,45,1
2145,COSTA ESPINILLO,COSTA ESPINILLO,45,1
2146,DONA JUANA,DOÑA JUANA,45,1
2147,ESTACION STA.MARIA Y SAN PABLO,ESTACION STA.MARIA Y SAN PABLO,45,1
2148,ESTACION STORN,ESTACION STORN,45,1
2149,VENTURA - CUE,VENTURA - CUE,13,1
2150,YURUJHEI,YURUJHEI,13,1
2151,SAN ESTANISLAO,SAN ESTANISLAO,14,1
2152,12 DE DICIEMBRE,12 DE DICIEMBRE,14,1
2153,APARAU,APARAU,14,1
2154,R.I.6 2DA.LINEA,R.I.6 2DA.LINEA,66,1
2155,R.I.6 BOQUERON,R.I.6 BOQUERON,66,1
2156,SAN AGUSTIN,SAN AGUSTIN,66,1
2157,SAN JOAQUIN (MUNICIPIO),SAN JOAQUIN (MUNICIPIO),66,1
2158,SAN MIGUEL,SAN MIGUEL,66,1
2159,TACUAPI,TACUAPI,66,1
2160,TAPIRACUAI,TAPIRACUAI,66,1
2161,TAPIRACUAI LOMA,TAPIRACUAI LOMA,66,1
2162,TARUMA-I,TARUMA-I,66,1
2163,TEJAS CUE,TEJAS CUE,66,1
2164,TEYU PA,TEYU PA,66,1
2165,TORO ACA,TORO ACA,66,1
2166,TORIN 2DA.,TORIN 2DA.,66,1
2167,TORIN CUE,TORIN CUE,66,1
2168,TORIN CUE INDIGENA,TORIN CUE INDIGENA,66,1
2169,ESTANCIA LAS PERLAS,ESTANCIA LAS PERLAS,86,1
2170,ESTANCIA LIMA,ESTANCIA LIMA,86,1
2171,ESTANCIA PYTERE,ESTANCIA PYTERE,86,1
2172,ESTANCIA SAN ANTONIO,ESTANCIA SAN ANTONIO,86,1
2173,ESTANCIA SAN LORENZO,ESTANCIA SAN LORENZO,86,1
2174,ESTANCIA SANABRIA,ESTANCIA SANABRIA,86,1
2175,ESTANCIA TARUMA,ESTANCIA TARUMA,86,1
2176,ESTANCIA TRES HERMANAS,ESTANCIA TRES HERMANAS,86,1
2177,ESTANCIA YPUCU,ESTANCIA YPUCU,86,1
2178,ESTANCIA YUTY,ESTANCIA YUTY,86,1
2179,GANADERA PIRAPO (ESTANCIA),GANADERA PIRAPO (ESTANCIA),86,1
2180,GUAZU CAI,GUAZU CAI,86,1
2181,ISLA FLORIDO,ISLA FLORIDO,86,1
2182,ITA ANGU-A,ITA ANGU-A,86,1
2183,LOMA JHOVY,LOMA JHOVY,86,1
2184,LOMITA,LOMITA,86,1
2185,MANDYYU TYGUE,MANDYYU TYGUE,86,1
2186,MBOCAYA TY,MBOCAYA TY,86,1
2187,MENDEZ PUESTO,MENDEZ PUESTO,86,1
2188,POTRERO ANTEOJO,POTRERO ANTEOJO,86,1
2189,POTRERO YBATE,POTRERO YBATE,86,1
2190,PUESTO TARUTI 1RO.,PUESTO TARUTI 1RO.,86,1
2191,PUESTO TARUTI 2DO.,PUESTO TARUTI 2DO.,86,1
2192,PUESTO TERUTI 3RO.,PUESTO TERUTI 3RO.,86,1
2193,PUESTO YACAREY,PUESTO YACAREY,86,1
2194,PUESTO Y-JHOVY,PUESTO Y-JHOVY,86,1
2195,PYTERE GUAZU,PYTERE GUAZU,86,1
2196,PYTERE-MI,PYTERE-MI,86,1
2197,RINCON ALEGRE,RINCON ALEGRE,86,1
2198,ROA RUGUA,ROA RUGUA,86,1
2199,SAN ANTONIO,SAN ANTONIO,86,1
2200,SAN GERONIMO,SAN GERONIMO,86,1
2201,SAN ISIDRO,SAN ISIDRO,86,1
2202,SAN JUAN,SAN JUAN,86,1
2203,SAN JUAN LOMA,SAN JUAN LOMA,86,1
2204,SAN MIGUEL,SAN MIGUEL,86,1
2205,SAN VICENTE,SAN VICENTE,86,1
2206,SANTA BARBARA,SANTA BARBARA,86,1
2207,SANTA LUCIA,SANTA LUCIA,86,1
2208,SANTA ROSA DE LIMA,SANTA ROSA DE LIMA,86,1
2209,SANTA URSULA,SANTA URSULA,86,1
2210,SARGENTO POTRERO,SARGENTO POTRERO,86,1
2211,TACUAREMBOI-Y,TACUAREMBOI-Y,86,1
2212,TATU-CUA,TATU-CUA,86,1
2213,TIRI,TIRI,86,1
2214,TYPYCHA-TY,TYPYCHA-TY,86,1
2215,URUGUY-Y,URUGUY-Y,86,1
2216,VAZQUEZ POTRERO,VAZQUEZ POTRERO,86,1
2217,VERA-CUE,VERA-CUE,86,1
2218,YACUARA-A,YACUARA-A,86,1
2219,YAGUARETE CORA,YAGUARETE CORA,86,1
2220,TARATI-I,TARATI-I,86,1
2221,YATAI-TY,YATAI-TY,86,1
2222,YU-I (CERRO),YU-I (CERRO),86,1
2223,YUTY (MUNICIPIO),YUTY (MUNICIPIO),86,1
2224,ZURUGUAY,ZURUGUAY,86,1
2225,NU PYAJHU MI,ÑU PYAJHU MI,86,1
2226,ENCARNACION,ENCARNACION,87,1
2227,3 POTRERO,3 POTRERO,87,1
2228,4 POTRERO,4 POTRERO,87,1
2229,AGUIRRE CUE,AGUIRRE CUE,87,1
2230,ARROYO PORA,ARROYO PORA,87,1
2231,BARRIO POTI Y (ISLA),BARRIO POTI Y (ISLA),87,1
2232,BARRIO VIUDITA,BARRIO VIUDITA,87,1
2233,BARRIO YBYCUI 1A.(ISLA),BARRIO YBYCUI 1A.(ISLA),87,1
2234,BARRIO YBYCUI 2DA.(ISLA),BARRIO YBYCUI 2DA.(ISLA),87,1
2235,BARRIO BEATO ROQUE,BARRIO BEATO ROQUE,87,1
2236,BARRIO ESTACION,BARRIO ESTACION,87,1
2237,BARRIO FABRIL,BARRIO FABRIL,87,1
2238,BARRIO LOMA CLAVEL,BARRIO LOMA CLAVEL,87,1
2239,BARRIO SANTA MARIA,BARRIO SANTA MARIA,87,1
2240,BARRIO SANTA ROSA 2DA.,BARRIO SANTA ROSA 2DA.,87,1
2241,"C.5,6,7 COL.DR.F.ESCULIES","C.5,6,7 COL.DR.F.ESCULIES",87,1
2242,CAAGUY COL.SANTO DOMINGO,CAAGUY COL.SANTO DOMINGO,87,1
2243,CALLE 1 COL.DR.F.ESCULIES,CALLE 1 COL.DR.F.ESCULIES,87,1
2244,CALLE 2 COL.DR.F.ESCULIES,CALLE 2 COL.DR.F.ESCULIES,87,1
2245,CALLE 3 COL.DR.F.ESCULIES,CALLE 3 COL.DR.F.ESCULIES,87,1
2246,CALLE 4 DR.F.ESCULIES,CALLE 4 DR.F.ESCULIES,87,1
2247,CALLE 6 Y 7 (CERRITO),CALLE 6 Y 7 (CERRITO),87,1
2248,CAMPO SANTO DOMINGO,CAMPO SANTO DOMINGO,87,1
2249,CHAIPE,CHAIPE,87,1
2250,CURUPAYTY,CURUPAYTY,87,1
2251,CURUZU TOMAS,CURUZU TOMAS,87,1
2252,ENCARNACION (MUNICIPIO),ENCARNACION (MUNICIPIO),87,1
2253,ESTANCIA MATIAUDA,ESTANCIA MATIAUDA,87,1
2254,FATIMA,FATIMA,87,1
2255,ISLA B.DEL MEDIO,ISLA B.DEL MEDIO,87,1
2256,ISLA B.TATAINDY,ISLA B.TATAINDY,87,1
2257,ISLA MBOREVI,ISLA MBOREVI,87,1
2258,ISLA PANAMBI,ISLA PANAMBI,87,1
2259,ISLA PARANA 1RO.,ISLA PARANA 1RO.,87,1
2260,ISLA VICTORIA,ISLA VICTORIA,87,1
2261,ITA ANGUA GUAZU,ITA ANGUA GUAZU,87,1
2262,ITA ANGUA I,ITA ANGUA I,87,1
2263,ITA CUA,ITA CUA,87,1
2264,ITA PASO (SANTO DOMINGO),ITA PASO (SANTO DOMINGO),87,1
2265,MBOI CAE,MBOI CAE,87,1
2266,PACU CUA (BARRIO),PACU CUA (BARRIO),87,1
2267,PACU CUA 3RO.,PACU CUA 3RO.,87,1
2268,PICADA PYTA,PICADA PYTA,87,1
2269,PLANTA URBANA (COL.ESCULIES),PLANTA URBANA (COL.ESCULIES),87,1
2270,QUITERIO,QUITERIO,87,1
2271,RETIRO CARAGUATA,RETIRO CARAGUATA,87,1
2272,SAN BLAS (COL.INDEPENDENCIA),SAN BLAS (COL.INDEPENDENCIA),87,1
2273,SAN CARLOS,SAN CARLOS,87,1
2274,SAN ISIDRO (COL.INDEPENDENCIA),SAN ISIDRO (COL.INDEPENDENCIA),87,1
2275,SAN JUAN DEL PARANA,SAN JUAN DEL PARANA,87,1
2276,SAN MIGUEL,SAN MIGUEL,87,1
2277,SAN MIGUEL (COL.STO.DOMINGO),SAN MIGUEL (COL.STO.DOMINGO),87,1
2278,SAN NICOLAS,SAN NICOLAS,87,1
2279,SANTA LUCIA (COL.C.A.LOPEZ),SANTA LUCIA (COL.C.A.LOPEZ),87,1
2280,SANTA MARIA,SANTA MARIA,87,1
2281,SANTA ROSA 1RO.,SANTA ROSA 1RO.,87,1
2282,SANTA ROSA DEL PARANA,SANTA ROSA DEL PARANA,87,1
2283,TACUARI,TACUARI,87,1
2284,TATU CUA 3RO.,TATU CUA 3RO.,87,1
2285,VILLA CRISTINA,VILLA CRISTINA,87,1
2286,YPE CURU 2DO.,YPE CURU 2DO.,87,1
2287,BELLA VISTA,BELLA VISTA,88,1
2288,ACA CARAYA KM.20,ACA CARAYA KM.20,88,1
2289,ACA CARAYA KM.22,ACA CARAYA KM.22,88,1
2290,BELLA VISTA (MUNICIPIO),BELLA VISTA (MUNICIPIO),88,1
2291,CALLE 1RO.PIRAPO,CALLE 1RO.PIRAPO,88,1
2292,CAARENDY,CAARENDY,88,1
2293,COL.FORDI-I,COL.FORDI-I,88,1
2294,COL.PIRAPO KM.13,COL.PIRAPO KM.13,88,1
2295,COL.PIRAPO KM.15,COL.PIRAPO KM.15,88,1
2296,COL.SANTA CLARA,COL.SANTA CLARA,88,1
2297,COL.UNION,COL.UNION,88,1
2298,COL.URUGUAYA,COL.URUGUAYA,88,1
2299,COL.VACAY,COL.VACAY,88,1
2300,FISCO KM.25,FISCO KM.25,88,1
2301,KILOMETRO 19 COL.PIRAPO,KILOMETRO 19 COL.PIRAPO,88,1
2302,LA TRINIDAD,LA TRINIDAD,88,1
2303,PIRAPO (PLANTA URBANA),PIRAPO (PLANTA URBANA),88,1
2304,PIRAPO KM.17,PIRAPO KM.17,88,1
2305,PIRAPO KM.25,PIRAPO KM.25,88,1
2306,COL.SAN VICENTE,COL.SAN VICENTE,185,1
2307,COL.VICTORIA GUAZU,COL.VICTORIA GUAZU,185,1
2308,CIA.INDUSTRIAL AQUIDABAN,CIA.INDUSTRIAL AQUIDABAN,185,1
2309,CONSUELO,CONSUELO,185,1
2310,CORRALITO,CORRALITO,185,1
2311,CUCHARA,CUCHARA,185,1
2312,CURURU,CURURU,185,1
2313,CURUZU-I,CURUZU-I,185,1
2314,ESTABLECIMIENTO NU PORA,ESTABLECIMIENTO ÑU PORA,185,1
2315,ESTANCIA LAGUNA PORA,ESTANCIA LAGUNA PORA,185,1
2316,ESTANCIA PIRA POTRERO,ESTANCIA PIRA POTRERO,185,1
2317,ESTANCIA RUIZ,ESTANCIA RUIZ,185,1
2318,ESTANCIA SAN LUIS,ESTANCIA SAN LUIS,185,1
2319,ESTANCIA Y PYTA,ESTANCIA Y PYTA,185,1
2320,ESTANCIA NANDEYARA PASO,ESTANCIA ÑANDEYARA PASO,185,1
2321,ESTRELLA TUYA,ESTRELLA TUYA,185,1
2322,EXCOMBATIENTE,EXCOMBATIENTE,185,1
2323,EXCOMBATIENTE 2A.Y 3A.ZONA,EXCOMBATIENTE 2A.Y 3A.ZONA,185,1
2324,FADEMA,FADEMA,185,1
2325,FORTUNA GUAZU,FORTUNA GUAZU,185,1
2326,GAZORY,GAZORY,185,1
2327,GUAVIRA 3A.ZONA,GUAVIRA 3A.ZONA,185,1
2328,GUAYAIBI,GUAYAIBI,185,1
2329,GUAYAIBI (1A.),GUAYAIBI (1A.),185,1
2330,ITAKYRY,ITAKYRY,185,1
2331,ITA BOZA-I,ITA BOZA-I,185,1
2332,ITA POPO,ITA POPO,185,1
2333,KOCOE,KOCOE,185,1
2334,LAGUANA PORA,LAGUANA PORA,185,1
2335,LOTE 4 WEAVER,LOTE 4 WEAVER,185,1
2336,MAFUCCI I,MAFUCCI I,185,1
2337,MARANGATU,MARANGATU,185,1
2338,MOROTINGUE,MOROTINGUE,185,1
2339,NARANJATY,NARANJATY,185,1
2340,NUEVA AURORA,NUEVA AURORA,185,1
2341,OCULTO,OCULTO,185,1
2342,PARQUE NACIONAL CERRO CORA,PARQUE NACIONAL CERRO CORA,185,1
2343,PASO AQUIDABAN,PASO AQUIDABAN,185,1
2344,PASO JHU,PASO JHU,185,1
2345,PASO NANDEYARA,PASO ÑANDEYARA,185,1
2346,PATRICIA,PATRICIA,185,1
2347,PEDRO JUAN CABALLERO (MUNIC.),PEDRO JUAN CABALLERO (MUNIC.),185,1
2348,PIKY,PIKY,185,1
2349,PIKY CUA,PIKY CUA,185,1
2350,PIKYSYRY,PIKYSYRY,185,1
2351,PINDOTY,PINDOTY,185,1
2352,PIRAY POTRERO,PIRAY POTRERO,185,1
2353,PORTERA ORTIZ,PORTERA ORTIZ,185,1
2354,POTRERO-I CALLE 1A.,POTRERO-I CALLE 1A.,185,1
2355,POTRERO-I CALLE 2A.,POTRERO-I CALLE 2A.,185,1
2356,POTRERO CURURU,POTRERO CURURU,185,1
2357,POTRERO LAGUANA PYTA,POTRERO LAGUANA PYTA,185,1
2358,POTRERO MAFUCCI,POTRERO MAFUCCI,185,1
2359,POTRERO SANTIAGO,POTRERO SANTIAGO,185,1
2360,POTRERO SUR,POTRERO SUR,185,1
2361,PUNTA PORA NU,PUNTA PORA ÑU,185,1
2362,PUNTA VACAPI,PUNTA VACAPI,185,1
2363,REPUBLICA,REPUBLICA,185,1
2364,RETIRO CAPIIBARY CABECERA,RETIRO CAPIIBARY CABECERA,185,1
2365,RETIRO,RETIRO,185,1
2366,RINCON ZENON ORTIZ,RINCON ZENON ORTIZ,185,1
2367,RINCON DE JULIO,RINCON DE JULIO,185,1
2368,SAN FRANCISCO,SAN FRANCISCO,185,1
2369,SAN JUAN,SAN JUAN,185,1
2370,SAN LUIS,SAN LUIS,185,1
2371,SANTA MARIA I,SANTA MARIA I,185,1
2372,SAPUCAI,SAPUCAI,185,1
2373,SERENO,SERENO,185,1
2374,SINDICATURA,SINDICATURA,185,1
2375,TACUARA RAPO,TACUARA RAPO,185,1
2376,TABARE CUE,TABARE CUE,185,1
2377,TAYY,TAYY,185,1
2378,TERCERA-I,TERCERA-I,185,1
2379,TEYU POTRERO,TEYU POTRERO,185,1
2380,TORORO,TORORO,185,1
2381,TRABAJADO YBY YAU,TRABAJADO YBY YAU,185,1
2382,VACARAY,VACARAY,185,1
2383,VICTORIA I,VICTORIA I,185,1
2384,VICTORIA I CALLE 1A.,VICTORIA I CALLE 1A.,185,1
2385,YAGUARY,YAGUARY,185,1
2386,YAGUA VARA,YAGUA VARA,185,1
2387,YAMBUE,YAMBUE,185,1
2388,YATEBU-I,YATEBU-I,185,1
2389,YBY PYTA,YBY PYTA,185,1
2390,YBY ATAI(TIMBO-I),YBY ATAI(TIMBO-I),185,1
2391,YBYRARAPO,YBYRARAPO,185,1
2392,YBY YAU,YBY YAU,185,1
2393,YBY YU,YBY YU,185,1
2394,YERBAL CERRITO,YERBAL CERRITO,185,1
2395,YHAGUY,YHAGUY,185,1
2396,YSAU,YSAU,185,1
2397,YU AMBUE,YU AMBUE,185,1
2398,ZANJA PYTA,ZANJA PYTA,185,1
2399,ZENON ORTIZ,ZENON ORTIZ,185,1
2400,NANDEYARA,ÑANDEYARA,185,1
2401,NATIA CANADA,ÑATIA CAÑADA,185,1
2402,BELLA VISTA,BELLA VISTA,186,1
2403,ARROYO CAA,ARROYO CAA,186,1
2404,ARROYO LEON,ARROYO LEON,186,1
2405,ARROYO YBYGUY,ARROYO YBYGUY,186,1
2406,AYALA CUE,AYALA CUE,186,1
2407,BELLA VISTA (MUNICIPIO),BELLA VISTA (MUNICIPIO),186,1
2408,CABAYU Y,CABAYU Y,186,1
2409,CASUALIDAD,CASUALIDAD,186,1
2410,COL.CERRO POI,COL.CERRO POI,186,1
2411,COL.CERRO TRANQUERITA,COL.CERRO TRANQUERITA,186,1
2412,COL.SARGENTO DURE,COL.SARGENTO DURE,186,1
2413,ESTANCIA APAMI,ESTANCIA APAMI,186,1
2414,ESTANCIA ARAMBURU,ESTANCIA ARAMBURU,186,1
2415,ESTANCIA ARROYO 1A.,ESTANCIA ARROYO 1A.,186,1
2416,ESTANCIA BARRERO,ESTANCIA BARRERO,186,1
2417,ESTANCIA BEDOYA,ESTANCIA BEDOYA,186,1
2418,ESTANCIA CARMEN DE LA SIERRA,ESTANCIA CARMEN DE LA SIERRA,186,1
2419,ESTANCIA CIERVO,ESTANCIA CIERVO,186,1
2420,ESTANCIA DUARTE CUE,ESTANCIA DUARTE CUE,186,1
2421,ESTANCIA GUARANI,ESTANCIA GUARANI,186,1
2422,ESTANCIA LAS MERCEDES,ESTANCIA LAS MERCEDES,186,1
2423,ESTANCIA LOMA,ESTANCIA LOMA,186,1
2424,ESTANCIA PINDURACUE,ESTANCIA PINDURACUE,186,1
2425,ESTANCIA POSITO,ESTANCIA POSITO,186,1
2426,ESTANCIA SAN ALFREDO,ESTANCIA SAN ALFREDO,186,1
2427,ESTANCIA SAN CARLOS,ESTANCIA SAN CARLOS,186,1
2428,ESTANCIA SAN JOSE,ESTANCIA SAN JOSE,186,1
2429,ESTANCIA SAN JUAN (NORTE),ESTANCIA SAN JUAN (NORTE),186,1
2430,ESTANCIA SAN LORENZO,ESTANCIA SAN LORENZO,186,1
2431,ESTANCIA SAN ROQUE,ESTANCIA SAN ROQUE,186,1
2432,ESTANCIA SAN VICTOR,ESTANCIA SAN VICTOR,186,1
2433,ESTANCIA SANTA AMALIA,ESTANCIA SANTA AMALIA,186,1
2434,ESTANCIA SANTA LINA,ESTANCIA SANTA LINA,186,1
2435,ESTANCIA SANTA NIDIA,ESTANCIA SANTA NIDIA,186,1
2436,ESTANCIA YBU MI,ESTANCIA YBU MI,186,1
2437,ESTANCIA ZEPELLO,ESTANCIA ZEPELLO,186,1
2438,ESTANCIA NU POI,ESTANCIA ÑU POI,186,1
2439,INVERNADA YATEBU,INVERNADA YATEBU,186,1
2440,ISLA ALTA,ISLA ALTA,186,1
2441,OBRAJE ZUBIZARRETA,OBRAJE ZUBIZARRETA,186,1
2442,OVELAR CUE,OVELAR CUE,186,1
2443,PUENTE KYJHA,PUENTE KYJHA,186,1
2444,PUESTO SANTA RITA,PUESTO SANTA RITA,186,1
2445,ESTANCIA TOLDO CUE,ESTANCIA TOLDO CUE,186,1
2446,RETIRO ALEGRIA,RETIRO ALEGRIA,186,1
2447,RETIRO APA MI,RETIRO APA MI,186,1
2448,RETIRO CERRO ACANGUE,RETIRO CERRO ACANGUE,186,1
2449,RETIRO CHAMIZO,RETIRO CHAMIZO,186,1
2450,RETIRO LOMA I,RETIRO LOMA I,186,1
2451,RETIRO LOMA PORA,RETIRO LOMA PORA,186,1
2452,RETIRO LOMA PORA 2A.,RETIRO LOMA PORA 2A.,186,1
2453,RETIRO MARGARITA,RETIRO MARGARITA,186,1
2454,RETIRO NAPEGUE,RETIRO NAPEGUE,186,1
2455,RETIRO NOAGA,RETIRO NOAGA,186,1
2456,RETIRO OLIVA,RETIRO OLIVA,186,1
2457,RETIRO PANUELO,RETIRO PAÑUELO,186,1
2458,RETIRO PEGUAJHO,RETIRO PEGUAJHO,186,1
2459,RETIRO PENSAMIENTO,RETIRO PENSAMIENTO,186,1
2460,RETIRO PYPUCU,RETIRO PYPUCU,186,1
2461,RETIRO PYSYRY,RETIRO PYSYRY,186,1
2462,RETIRO RINCONADA,RETIRO RINCONADA,186,1
2463,RETIRO RUDA,RETIRO RUDA,186,1
2464,RETIRO SAN PABLO,RETIRO SAN PABLO,186,1
2465,RETIRO SANTA LUISA,RETIRO SANTA LUISA,186,1
2466,RETIRO SANTA RITA,RETIRO SANTA RITA,186,1
2467,RETIRO SUCIA,RETIRO SUCIA,186,1
2468,RETIRO TORO PASO,RETIRO TORO PASO,186,1
2469,RETIRO TRANQUERITA,RETIRO TRANQUERITA,186,1
2470,SAN JOSE,SAN JOSE,186,1
2471,SANTA ELISA,SANTA ELISA,186,1
2472,SANTA TERESA,SANTA TERESA,186,1
2473,SANTO DOMINGO,SANTO DOMINGO,186,1
2474,SOBERANA,SOBERANA,186,1
2475,YARAGUA,YARAGUA,186,1
2476,YUGO PENGUE,YUGO PENGUE,186,1
2477,CAPITAN BADO,CAPITAN BADO,187,1
2478,6 DE DICIEMBRE,6 DE DICIEMBRE,187,1
2479,ACUTI,ACUTI,187,1
2480,AGUAPEY,AGUAPEY,187,1
2481,AGUARA,AGUARA,187,1
2482,ARROYITO,ARROYITO,187,1
2483,ASERRADERO CANECA,ASERRADERO CANECA,187,1
2484,BONANZA,BONANZA,187,1
2485,BOQUERON,BOQUERON,187,1
2486,CA'A POTY,CA'A POTY,187,1
2487,CAAGUY POTY,CAAGUY POTY,187,1
2488,CAAZAPAMI PARAGUAY,CAAZAPAMI PARAGUAY,187,1
2489,CABECERA CURUPAY,CABECERA CURUPAY,187,1
2490,CABEZADITA,CABEZADITA,187,1
2491,CAFETAL ASSAMI,CAFETAL ASSAMI,187,1
2492,CAFETAL CARRERO,CAFETAL CARRERO,187,1
2493,CAFETAL CERRO CUATIA,CAFETAL CERRO CUATIA,187,1
2494,CAFETAL DEL CERRO,CAFETAL DEL CERRO,187,1
2495,CAMPANA I,CAMPAÑA I,187,1
2496,CAMPO WUIS,CAMPO WUIS,187,1
2497,CAPITAN BADO (MUNICIPIO),CAPITAN BADO (MUNICIPIO),187,1
2498,CARAYA,CARAYA,187,1
2499,CARRILLO CUE,CARRILLO CUE,187,1
2500,CAI MEMBY,CAI MEMBY,187,1
2501,CERRITO ITA CORA,CERRITO ITA CORA,187,1
2502,CERRO MBOCAVI,CERRO MBOCAVI,187,1
2503,CHACO I,CHACO I,187,1
2504,CIERVO NU,CIERVO ÑU,187,1
2505,COCUERE,COCUERE,187,1
2506,COL.DUTRA,COL.DUTRA,187,1
2507,COL.JAPONESA,COL.JAPONESA,187,1
2508,COL.MARISCAL LOPEZ,COL.MARISCAL LOPEZ,187,1
2509,COL.NACIMIENTO,COL.NACIMIENTO,187,1
2510,COL.YPANE MI,COL.YPANE MI,187,1
2511,COLO O,COLO O,187,1
2512,COLO O I,COLO O I,187,1
2513,CORRALON,CORRALON,187,1
2514,CRISTINO POTRERO,CRISTINO POTRERO,187,1
2515,CUAREPOTI,CUAREPOTI,187,1
2516,CURUPAY,CURUPAY,187,1
2517,CURE SOBRADO,CURE SOBRADO,187,1
2518,DESVIO 88,DESVIO 88,187,1
2519,DESVIO SAN FERNANDO,DESVIO SAN FERNANDO,187,1
2520,ESCALANTE CUE,ESCALANTE CUE,187,1
